"Name";"MachineID";"SerialNumber";"MACAddress";"DeviceOS";"DeviceOSBuild";"IsActive";"ClientVersion";"ClientActiveStatus";"ClientRemediationSuccess";"IsVirtualMachine";"ADSiteName";"LastSuccessSyncTimeUTC";"LastStatusMessage";"LastMPServerName";"LastPolicyRequest";"LastDDR";"LastHardwareScan";"LastSoftwareScan";"LastActiveTime";"LastClientCheckTime";"ClientCheckPass";"OperatingSystem";"LastLogon";"whenCreated"
"PC1366";"16779716";"CW44VX3";"6C:3C:8C:3B:4B:F4";"Microsoft Windows NT Workstation 10.0";"10.0.19045.4170";"1";"5.00.9122.1000";"0";"";"False";"Maschinenbau";"";"26.04.2024 10:46:26";"ATKLSCCM.KOSTWEINGROUP.INTERN";"26.04.2024 11:41:50";"13.05.2024 04:56:47";"23.04.2024 13:19:26";"23.04.2024 08:20:18";"13.05.2024 04:56:47";"15.04.2024 05:05:59";"1";"Windows 10 Pro";"13.05.2024 06:55:07";"06.07.2023 16:47:14"
"LP693";"16778157";"4RM71F3";"38:14:28:52:22:94";"Microsoft Windows NT Workstation 10.0";"10.0.19045.4046";"1";"5.00.9122.1000";"0";"";"False";"Maschinenbau";"";"";"ATKLSCCM.KOSTWEINGROUP.INTERN";"14.05.2024 06:44:49";"14.05.2024 06:03:58";"14.05.2024 06:16:23";"23.04.2024 07:06:27";"14.05.2024 06:44:49";"05.03.2024 08:33:29";"1";"Windows 10 Pro";"14.05.2024 07:57:08";"30.07.2021 10:19:42"
"PC1257";"16779306";"H5C6YT3";"54:6C:EB:85:23:25";"Microsoft Windows NT Workstation 10.0";"10.0.19045.4170";"1";"5.00.9122.1000";"0";"";"False";"Maschinenbau";"";"";"ATKLSCCM.KOSTWEINGROUP.INTERN";"14.05.2024 13:46:55";"14.05.2024 13:45:59";"19.04.2024 11:17:52";"19.04.2024 17:58:39";"14.05.2024 13:46:55";"19.03.2024 05:39:07";"1";"Windows 10 Pro";"14.05.2024 15:41:36";"15.02.2023 16:16:12"
"LP336";"16780149";"GH76LC2";"E4:A4:71:38:23:EA";"Microsoft Windows NT Workstation 10.0";"10.0.19045.3516";"1";"5.00.9122.1000";"0";"";"False";"Trnovec";"";"";"ATKLSCCM.KOSTWEINGROUP.INTERN";"05.04.2024 11:09:49";"05.04.2024 05:46:10";"05.04.2024 05:59:47";"05.04.2024 06:06:29";"05.04.2024 11:09:49";"20.03.2024 12:01:34";"1";"Windows 10 Pro";"16.05.2024 08:26:59";"01.08.2016 16:08:52"
"PC1267";"16779401";"16C6YT3";"54:6C:EB:85:22:6C";"Microsoft Windows NT Workstation 10.0";"10.0.19045.4170";"1";"5.00.9122.1000";"0";"";"False";"Trnovec";"";"";"ATKLSCCM.KOSTWEINGROUP.INTERN";"17.05.2024 05:42:15";"17.05.2024 05:11:58";"17.05.2024 05:43:15";"03.04.2024 09:09:37";"17.05.2024 05:43:15";"26.03.2024 12:49:37";"1";"Windows 10 Pro";"17.05.2024 07:09:54";"28.02.2023 09:31:33"
"TAB048";"16779568";"C0FGBT3";"E4:FD:45:5E:5D:03";"Microsoft Windows NT Workstation 10.0 (Tablet Edition)";"10.0.19045.3803";"1";"5.00.9122.1000";"1";"";"False";"Maschinenbau";"";"";"ATKLSCCM.KOSTWEINGROUP.INTERN";"21.05.2024 11:10:28";"21.05.2024 06:47:30";"21.05.2024 07:41:20";"18.04.2024 04:25:46";"21.05.2024 11:10:28";"02.04.2024 06:20:29";"1";"Windows 10 Pro";"21.05.2024 07:17:11";"09.05.2023 15:43:25"
"LP539";"16778893";"84108S2";"DC:8B:28:5F:97:A9";"Microsoft Windows NT Workstation 10.0 (Tablet Edition)";"10.0.19045.2846";"1";"5.00.9122.1000";"1";"";"False";"Maschinenbau";"";"21.05.2024 08:53:03";"ATKLSCCM.KOSTWEINGROUP.INTERN";"21.05.2024 09:43:38";"21.05.2024 09:20:52";"27.03.2024 11:39:41";"27.03.2024 10:26:48";"21.05.2024 09:43:38";"27.03.2024 10:26:12";"1";"Windows 10 Pro";"21.05.2024 10:14:52";"10.01.2019 13:03:56"
"LP667";"16779783";"FDV5Y93";"50:2F:9B:CC:3C:B0";"Microsoft Windows NT Workstation 10.0";"10.0.19045.4046";"1";"5.00.9122.1000";"1";"";"False";"Maschinenbau";"";"";"ATKLSCCM.KOSTWEINGROUP.INTERN";"23.05.2024 05:12:58";"23.05.2024 05:09:57";"10.04.2024 12:49:14";"10.04.2024 13:17:55";"23.05.2024 05:12:58";"20.11.2023 14:39:35";"1";"Windows 10 Pro";"23.05.2024 07:09:50";"17.03.2021 15:48:23"
"PC882";"16778355";"98JQF93";"E0:D4:64:B1:6F:48";"Microsoft Windows NT Workstation 10.0 (Tablet Edition)";"10.0.19045.4170";"1";"5.00.9122.1000";"1";"";"False";"Trnovec";"";"23.05.2024 06:03:44";"ATKLSCCM.KOSTWEINGROUP.INTERN";"23.05.2024 09:42:26";"23.05.2024 05:51:52";"23.05.2024 06:27:46";"18.04.2024 22:26:01";"23.05.2024 09:42:26";"23.05.2024 05:44:48";"1";"Windows 10 Pro";"23.05.2024 07:47:40";"12.02.2021 06:59:37"
"PC1290";"16779465";"GTN4MW3";"6C:3C:8C:23:3D:23";"Microsoft Windows NT Workstation 10.0 (Tablet Edition)";"10.0.19045.3930";"1";"5.00.9122.1000";"1";"";"False";"Maschinenbau";"";"";"ATKLSCCM.KOSTWEINGROUP.INTERN";"23.05.2024 11:42:53";"23.05.2024 06:03:24";"23.05.2024 07:33:04";"09.04.2024 09:10:29";"23.05.2024 11:42:53";"11.01.2024 10:46:26";"1";"Windows 10 Pro";"23.05.2024 08:00:11";"21.03.2023 14:12:27"
"PC572";"16777652";"2SQ0XM2";"50:9A:4C:35:18:18, B4:96:91:06:AA:24";"Microsoft Windows NT Workstation 10.0";"10.0.19045.4291";"1";"5.00.9122.1000";"1";"";"False";"Varazdin";"";"24.05.2024 08:43:08";"ATKLSCCM.KOSTWEINGROUP.INTERN";"24.05.2024 09:14:35";"24.05.2024 08:51:19";"18.04.2024 10:59:02";"18.04.2024 15:54:31";"24.05.2024 09:14:35";"24.05.2024 08:47:38";"1";"Windows 10 Pro";"23.05.2024 16:09:49";"09.01.2018 07:35:28"
"TAB031";"16778650";"HQ6NDD3";"80:38:FB:48:5E:A9";"Microsoft Windows NT Workstation 10.0 (Tablet Edition)";"10.0.19045.3803";"1";"5.00.9122.1000";"1";"";"False";"Maschinenbau";"";"";"ATKLSCCM.KOSTWEINGROUP.INTERN";"24.05.2024 09:20:46";"25.04.2024 06:35:53";"22.04.2024 08:14:21";"26.03.2024 22:18:57";"24.05.2024 09:20:46";"06.12.2023 09:34:26";"1";"Windows 10 Pro";"24.05.2024 11:03:58";"23.05.2022 13:23:47"
